index,Class,video_x
17_2_71,3,17_2
17_2_72,3,17_2
17_2_73,3,17_2
17_2_74,3,17_2
17_2_75,3,17_2
17_2_76,3,17_2
17_2_77,3,17_2
17_2_78,3,17_2
17_2_79,3,17_2
17_2_80,3,17_2
17_2_81,3,17_2
17_2_82,3,17_2
17_2_83,3,17_2
17_2_84,3,17_2
17_2_85,3,17_2
17_2_86,3,17_2
17_2_87,3,17_2
17_2_88,3,17_2
17_2_89,3,17_2
17_2_90,3,17_2
17_2_91,3,17_2
17_2_92,3,17_2
17_2_93,3,17_2
17_2_94,3,17_2
17_2_95,3,17_2
17_2_96,3,17_2
17_2_97,3,17_2
17_2_98,3,17_2
17_2_99,3,17_2
17_2_100,3,17_2
17_2_101,3,17_2
17_2_102,3,17_2
17_2_103,3,17_2
17_2_104,3,17_2
17_2_105,3,17_2
17_2_106,3,17_2
17_2_107,3,17_2
17_2_108,3,17_2
17_2_109,3,17_2
17_2_110,3,17_2
17_2_111,3,17_2
17_2_112,3,17_2
17_2_113,3,17_2
17_2_114,3,17_2
17_2_115,3,17_2
17_2_116,3,17_2
17_2_117,3,17_2
17_2_118,3,17_2
17_2_119,3,17_2
17_2_120,3,17_2
17_2_121,3,17_2
17_2_122,3,17_2
17_2_123,3,17_2
17_2_124,3,17_2
17_2_125,3,17_2
17_2_126,3,17_2
17_2_127,3,17_2
17_2_128,3,17_2
17_2_129,3,17_2
17_2_130,3,17_2
17_2_131,3,17_2
17_2_132,3,17_2
17_2_133,3,17_2
17_2_134,3,17_2
17_2_135,3,17_2
17_2_136,3,17_2
17_2_137,3,17_2
17_2_138,3,17_2
17_2_139,3,17_2
17_2_140,3,17_2
17_2_141,3,17_2
17_2_142,3,17_2
17_2_143,3,17_2
17_2_144,3,17_2
17_2_145,3,17_2
17_2_146,3,17_2
17_2_147,3,17_2
17_2_148,3,17_2
17_2_149,3,17_2
17_2_150,3,17_2
17_2_151,3,17_2
17_2_152,3,17_2
17_2_153,3,17_2
17_2_154,3,17_2
17_2_155,3,17_2
17_2_156,3,17_2
17_2_157,3,17_2
17_2_158,3,17_2
17_2_159,3,17_2
17_2_160,3,17_2
17_2_161,3,17_2
17_2_162,3,17_2
17_2_163,3,17_2
17_2_164,3,17_2
17_2_165,3,17_2
17_2_166,3,17_2
17_2_167,3,17_2
17_2_168,3,17_2
17_2_169,3,17_2
17_2_170,3,17_2
17_2_171,3,17_2
17_2_172,3,17_2
17_2_173,3,17_2
17_2_174,3,17_2
17_2_175,3,17_2
17_2_176,3,17_2
17_2_177,3,17_2
17_2_178,3,17_2
17_2_179,3,17_2
17_2_180,3,17_2
17_2_181,3,17_2
17_2_182,3,17_2
17_2_183,3,17_2
17_2_184,3,17_2
17_2_185,3,17_2
17_2_186,3,17_2
17_2_187,3,17_2
17_2_188,3,17_2
17_2_189,3,17_2
17_2_190,3,17_2
17_2_191,3,17_2
17_2_192,3,17_2
17_2_193,3,17_2
17_2_194,3,17_2
17_2_195,3,17_2
17_2_196,3,17_2
17_2_197,3,17_2
17_2_198,3,17_2
17_2_199,3,17_2
17_2_200,3,17_2
17_2_201,3,17_2
17_2_202,3,17_2
17_2_203,3,17_2
18_2_1,3,18_2
18_2_2,3,18_2
18_2_3,3,18_2
18_2_4,4,18_2
18_2_5,4,18_2
18_2_6,3,18_2
18_2_7,3,18_2
18_2_8,3,18_2
18_2_9,3,18_2
18_2_10,3,18_2
18_2_11,3,18_2
18_2_12,3,18_2
18_2_13,3,18_2
18_2_14,3,18_2
18_2_15,3,18_2
18_2_16,3,18_2
18_2_17,3,18_2
18_2_18,3,18_2
18_2_19,3,18_2
18_2_20,3,18_2
18_2_21,3,18_2
18_2_22,3,18_2
18_2_23,3,18_2
18_2_24,3,18_2
18_2_25,3,18_2
18_2_26,3,18_2
18_2_27,3,18_2
18_2_28,3,18_2
18_2_29,3,18_2
18_2_30,3,18_2
18_2_31,3,18_2
18_2_32,3,18_2
18_2_33,3,18_2
18_2_34,3,18_2
18_2_35,3,18_2
18_2_36,3,18_2
18_2_37,3,18_2
18_2_38,3,18_2
18_2_39,3,18_2
18_2_40,3,18_2
18_2_41,3,18_2
18_2_42,3,18_2
18_2_43,3,18_2
18_2_44,3,18_2
18_2_45,3,18_2
18_2_46,3,18_2
18_2_47,3,18_2
18_2_48,3,18_2
18_2_49,3,18_2
18_2_50,3,18_2
18_2_51,3,18_2
18_2_52,3,18_2
18_2_53,3,18_2
18_2_54,3,18_2
18_2_55,3,18_2
18_2_56,3,18_2
18_2_57,3,18_2
18_2_58,3,18_2
18_2_59,3,18_2
18_2_60,3,18_2
18_2_61,3,18_2
18_2_62,3,18_2
18_2_63,3,18_2
18_2_64,3,18_2
18_2_65,3,18_2
18_2_66,3,18_2
19_2_1,3,19_2
19_2_2,3,19_2
19_2_3,3,19_2
19_2_4,4,19_2
19_2_5,4,19_2
19_2_6,3,19_2
19_2_7,3,19_2
19_2_8,3,19_2
19_2_9,3,19_2
19_2_10,3,19_2
19_2_11,3,19_2
19_2_12,3,19_2
19_2_13,3,19_2
19_2_14,3,19_2
19_2_15,3,19_2
19_2_16,3,19_2
19_2_17,3,19_2
19_2_18,3,19_2
19_2_19,3,19_2
19_2_20,3,19_2
19_2_21,3,19_2
19_2_22,3,19_2
19_2_23,3,19_2
19_2_24,3,19_2
19_2_25,3,19_2
19_2_26,3,19_2
19_2_27,3,19_2
19_2_28,3,19_2
19_2_29,3,19_2
19_2_30,3,19_2
19_2_31,3,19_2
19_2_32,3,19_2
19_2_33,3,19_2
19_2_34,3,19_2
19_2_35,3,19_2
19_2_36,3,19_2
19_2_37,3,19_2
19_2_38,3,19_2
19_2_39,3,19_2
19_2_40,3,19_2
19_2_41,3,19_2
19_2_42,3,19_2
19_2_43,3,19_2
19_2_44,3,19_2
19_2_45,3,19_2
19_2_46,3,19_2
19_2_47,3,19_2
19_2_48,3,19_2
19_2_49,3,19_2
19_2_50,3,19_2
19_2_51,3,19_2
19_2_52,3,19_2
19_2_53,3,19_2
19_2_54,3,19_2
19_2_55,3,19_2
19_2_56,3,19_2
19_2_57,3,19_2
19_2_58,3,19_2
19_2_59,3,19_2
19_2_60,3,19_2
19_2_61,3,19_2
19_2_62,3,19_2
19_2_63,3,19_2
19_2_64,3,19_2
19_2_65,3,19_2
19_2_66,3,19_2
19_2_67,3,19_2
19_2_68,3,19_2
19_2_69,3,19_2
19_2_70,3,19_2
19_2_71,3,19_2
19_2_72,3,19_2
19_2_73,3,19_2
19_2_74,3,19_2
19_2_75,3,19_2
19_2_76,3,19_2
19_2_77,3,19_2
19_2_78,3,19_2
19_2_79,3,19_2
19_2_80,3,19_2
19_2_81,3,19_2
19_2_82,3,19_2
19_2_83,3,19_2
19_2_84,3,19_2
19_2_85,3,19_2
19_2_86,3,19_2
19_2_87,3,19_2
19_2_88,3,19_2
19_2_89,3,19_2
19_2_90,3,19_2
19_2_91,3,19_2
19_2_92,3,19_2
19_2_93,3,19_2
19_2_94,3,19_2
19_2_95,3,19_2
19_2_96,3,19_2
19_2_97,3,19_2
19_2_98,3,19_2
19_2_99,3,19_2
19_2_100,3,19_2
19_2_101,3,19_2
19_2_102,3,19_2
19_2_103,3,19_2
19_2_104,3,19_2
19_2_105,3,19_2
19_2_106,3,19_2
19_2_107,3,19_2
19_2_108,3,19_2
19_2_109,3,19_2
19_2_110,3,19_2
19_2_111,3,19_2
19_2_112,3,19_2
19_2_113,3,19_2
19_2_114,3,19_2
19_2_115,3,19_2
19_2_116,3,19_2
19_2_117,3,19_2
19_2_118,3,19_2
19_2_119,3,19_2
19_2_120,3,19_2
19_2_121,3,19_2
19_2_122,3,19_2
19_2_123,3,19_2
19_2_124,3,19_2
19_2_125,3,19_2
19_2_126,3,19_2
19_2_127,3,19_2
19_2_128,3,19_2
19_2_129,3,19_2
19_2_130,3,19_2
19_2_131,3,19_2
19_2_132,3,19_2
19_2_133,3,19_2
19_2_134,3,19_2
19_2_135,3,19_2
19_2_136,3,19_2
19_2_137,3,19_2
19_2_138,3,19_2
19_2_139,3,19_2
19_2_140,3,19_2
19_2_141,3,19_2
19_2_142,3,19_2
19_2_143,3,19_2
19_2_144,3,19_2
19_2_145,3,19_2
19_2_146,3,19_2
19_2_147,3,19_2
19_2_148,3,19_2
19_2_149,3,19_2
19_2_150,3,19_2
19_2_151,3,19_2
19_2_152,3,19_2
19_2_153,3,19_2
19_2_154,3,19_2
19_2_155,3,19_2
19_2_156,3,19_2
19_2_157,3,19_2
19_2_158,3,19_2
19_2_159,3,19_2
19_2_160,3,19_2
19_2_161,3,19_2
19_2_162,3,19_2
19_2_163,3,19_2
19_2_164,3,19_2
19_2_165,3,19_2
19_2_166,3,19_2
19_2_167,3,19_2
19_2_168,3,19_2
19_2_169,3,19_2
19_2_170,3,19_2
19_2_171,3,19_2
19_2_172,3,19_2
19_2_173,3,19_2
19_2_174,3,19_2
19_2_175,3,19_2
19_2_176,3,19_2
19_2_177,3,19_2
19_2_178,3,19_2
19_2_179,3,19_2
19_2_180,3,19_2
19_2_181,3,19_2
19_2_182,3,19_2
19_2_183,3,19_2
19_2_184,3,19_2
19_2_185,3,19_2
19_2_186,3,19_2
19_2_187,3,19_2
19_2_188,3,19_2
19_2_189,3,19_2
19_2_190,3,19_2
19_2_191,3,19_2
19_2_192,3,19_2
19_2_193,3,19_2
19_2_194,3,19_2
19_2_195,3,19_2
19_2_196,3,19_2
19_2_197,3,19_2
19_2_198,3,19_2
19_2_199,3,19_2
19_2_200,3,19_2
19_2_201,3,19_2
19_2_202,3,19_2
19_2_203,3,19_2
19_2_204,3,19_2
19_2_205,3,19_2
19_2_206,3,19_2
19_2_207,3,19_2
19_2_208,3,19_2
19_2_209,3,19_2
19_2_210,3,19_2
19_2_211,3,19_2
19_2_212,3,19_2
19_2_213,3,19_2
19_2_214,3,19_2
19_2_215,3,19_2
19_2_216,3,19_2
19_2_217,3,19_2
19_2_218,3,19_2
19_2_219,3,19_2
19_2_220,3,19_2
19_2_221,3,19_2
19_2_222,3,19_2
19_2_223,3,19_2
19_2_224,3,19_2
19_2_225,3,19_2
19_2_226,3,19_2
19_2_227,3,19_2
19_2_228,3,19_2
19_2_229,3,19_2
19_2_230,3,19_2
19_2_231,3,19_2
19_2_232,3,19_2
19_2_233,3,19_2
19_2_234,3,19_2
19_2_235,3,19_2
19_2_236,3,19_2
19_2_237,3,19_2
19_2_238,3,19_2
19_2_239,3,19_2
19_2_240,3,19_2
19_2_241,3,19_2
19_2_242,3,19_2
19_2_243,3,19_2
19_2_244,3,19_2
19_2_245,3,19_2
19_2_246,3,19_2
19_2_247,3,19_2
19_2_248,3,19_2
19_2_249,3,19_2
19_2_250,3,19_2
19_2_251,3,19_2
19_2_252,3,19_2
19_2_253,3,19_2
19_2_254,3,19_2
19_2_255,3,19_2
19_2_256,3,19_2
19_2_257,3,19_2
19_2_258,3,19_2
19_2_259,3,19_2
19_2_260,3,19_2
19_2_261,3,19_2
19_2_262,3,19_2
19_2_263,3,19_2
19_2_264,3,19_2
19_2_265,3,19_2
19_2_266,3,19_2
19_2_267,3,19_2
19_2_268,3,19_2
19_2_269,3,19_2
19_2_270,3,19_2
19_2_271,3,19_2
19_2_272,3,19_2
19_2_273,3,19_2
19_2_274,3,19_2
19_2_275,3,19_2
19_2_276,3,19_2
19_2_277,3,19_2
19_2_278,3,19_2
19_2_279,3,19_2
19_2_280,3,19_2
19_2_281,3,19_2
19_2_282,3,19_2
19_2_283,3,19_2
19_2_284,3,19_2
19_2_285,3,19_2
19_2_286,3,19_2
19_2_287,3,19_2
19_2_288,3,19_2
19_2_289,3,19_2
19_2_290,3,19_2
19_2_291,3,19_2
19_2_292,3,19_2
19_2_293,3,19_2
19_2_294,3,19_2
19_2_295,3,19_2
19_2_296,3,19_2
19_2_297,3,19_2
19_2_298,3,19_2
19_2_299,3,19_2
19_2_300,3,19_2
19_2_301,3,19_2
19_2_302,3,19_2
19_2_303,3,19_2
19_2_304,3,19_2
22_2_1,3,22_2
22_2_2,3,22_2
22_2_3,3,22_2
22_2_4,3,22_2
22_2_5,3,22_2
22_2_6,3,22_2
22_2_7,3,22_2
22_2_8,3,22_2
22_2_9,3,22_2
22_2_10,3,22_2
22_2_11,3,22_2
22_2_12,3,22_2
22_2_13,3,22_2
22_2_14,3,22_2
22_2_15,3,22_2
22_2_16,3,22_2
22_2_17,3,22_2
22_2_18,3,22_2
22_2_19,3,22_2
22_2_20,3,22_2
22_2_21,3,22_2
22_2_22,3,22_2
22_2_23,3,22_2
22_2_24,3,22_2
22_2_25,3,22_2
22_2_26,3,22_2
22_2_27,3,22_2
22_2_28,3,22_2
22_2_29,3,22_2
22_2_30,3,22_2
22_2_31,3,22_2
22_2_32,3,22_2
22_2_33,3,22_2
22_2_34,3,22_2
22_2_35,3,22_2
22_2_36,3,22_2
22_2_37,3,22_2
22_2_38,3,22_2
22_2_39,3,22_2
22_2_40,3,22_2
22_2_41,3,22_2
22_2_42,3,22_2
22_2_43,3,22_2
22_2_44,3,22_2
22_2_45,3,22_2
22_2_46,3,22_2
22_2_47,3,22_2
22_2_48,3,22_2
22_2_49,3,22_2
22_2_50,3,22_2
22_2_51,3,22_2
22_2_52,3,22_2
22_2_53,3,22_2
22_2_54,3,22_2
22_2_55,3,22_2
22_2_56,3,22_2
22_2_57,3,22_2
22_2_58,3,22_2
22_2_59,3,22_2
22_2_60,3,22_2
22_2_61,3,22_2
22_2_62,3,22_2
22_2_63,3,22_2
22_2_64,3,22_2
22_2_65,3,22_2
22_2_66,3,22_2
22_2_67,3,22_2
22_2_68,3,22_2
22_2_69,3,22_2
22_2_70,3,22_2
22_2_71,3,22_2
22_2_72,3,22_2
22_2_73,3,22_2
22_2_74,3,22_2
22_2_75,3,22_2
22_2_76,3,22_2
22_2_77,3,22_2
22_2_78,3,22_2
22_2_79,3,22_2
22_2_80,3,22_2
22_2_81,3,22_2
22_2_82,3,22_2
22_2_83,3,22_2
22_2_84,3,22_2
22_2_85,3,22_2
22_2_86,3,22_2
22_2_87,3,22_2
22_2_88,3,22_2
22_2_89,3,22_2
22_2_90,3,22_2
22_2_91,3,22_2
22_2_92,3,22_2
22_2_93,3,22_2
22_2_94,4,22_2
22_2_95,4,22_2
22_2_96,4,22_2
22_2_97,3,22_2
22_2_98,3,22_2
22_2_99,3,22_2
22_2_100,3,22_2
22_2_101,3,22_2
22_2_102,3,22_2
22_2_103,3,22_2
22_2_104,3,22_2
22_2_105,3,22_2
22_2_106,3,22_2
22_2_107,3,22_2
22_2_108,3,22_2
22_2_109,4,22_2
22_2_110,4,22_2
22_2_111,4,22_2
22_2_112,4,22_2
22_2_113,4,22_2
22_2_114,4,22_2
22_2_115,4,22_2
22_2_116,4,22_2
22_2_117,4,22_2
22_2_118,3,22_2
22_2_119,3,22_2
22_2_120,3,22_2
22_2_121,3,22_2
22_2_122,3,22_2
22_2_123,3,22_2
22_2_124,3,22_2
22_2_125,3,22_2
22_2_126,3,22_2
22_2_127,3,22_2
22_2_128,3,22_2
22_2_129,3,22_2
22_2_130,3,22_2
22_2_131,3,22_2
22_2_132,3,22_2
22_2_133,3,22_2
22_2_134,3,22_2
22_2_135,3,22_2
22_2_136,3,22_2
22_2_137,3,22_2
22_2_138,3,22_2
22_2_139,3,22_2
22_2_140,3,22_2
22_2_141,3,22_2
22_2_142,3,22_2
22_2_143,3,22_2
22_2_144,3,22_2
22_2_145,3,22_2
22_2_146,3,22_2
22_2_147,3,22_2
22_2_148,3,22_2
22_2_149,3,22_2
22_2_150,3,22_2
22_2_151,3,22_2
22_2_152,3,22_2
22_2_153,3,22_2
22_2_154,4,22_2
22_2_155,4,22_2
22_2_156,4,22_2
22_2_157,4,22_2
22_2_158,4,22_2
22_2_159,4,22_2
22_2_160,4,22_2
22_2_161,4,22_2
22_2_162,4,22_2
22_2_163,4,22_2
22_2_164,4,22_2
22_2_165,4,22_2
22_2_166,4,22_2
22_2_167,4,22_2
22_2_168,4,22_2
22_2_169,4,22_2
22_2_170,3,22_2
22_2_171,3,22_2
23_2_1,3,23_2
23_2_2,3,23_2
23_2_3,3,23_2
23_2_4,3,23_2
23_2_5,3,23_2
23_2_6,3,23_2
23_2_7,3,23_2
23_2_8,3,23_2
23_2_9,3,23_2
23_2_10,3,23_2
23_2_11,3,23_2
23_2_12,3,23_2
23_2_13,3,23_2
23_2_14,3,23_2
23_2_15,3,23_2
23_2_16,3,23_2
23_2_17,3,23_2
23_2_18,3,23_2
23_2_19,3,23_2
23_2_20,3,23_2
23_2_21,3,23_2
23_2_22,3,23_2
23_2_23,3,23_2
23_2_24,3,23_2
23_2_25,3,23_2
23_2_26,3,23_2
23_2_27,3,23_2
23_2_28,3,23_2
23_2_29,3,23_2
23_2_30,3,23_2
23_2_31,3,23_2
23_2_32,3,23_2
23_2_33,3,23_2
23_2_34,3,23_2
23_2_35,3,23_2
23_2_36,3,23_2
23_2_37,3,23_2
23_2_38,3,23_2
23_2_39,3,23_2
23_2_40,3,23_2
23_2_41,3,23_2
23_2_42,3,23_2
23_2_43,3,23_2
23_2_44,3,23_2
23_2_45,3,23_2
23_2_46,3,23_2
23_2_47,3,23_2
23_2_48,3,23_2
23_2_49,3,23_2
23_2_50,3,23_2
23_2_51,3,23_2
23_2_52,3,23_2
23_2_53,3,23_2
23_2_54,3,23_2
23_2_55,3,23_2
23_2_56,3,23_2
23_2_57,3,23_2
23_2_58,3,23_2
23_2_59,3,23_2
23_2_60,3,23_2
23_2_61,3,23_2
23_2_62,3,23_2
23_2_63,3,23_2
23_2_64,3,23_2
23_2_65,3,23_2
23_2_66,3,23_2
23_2_67,3,23_2
23_2_68,3,23_2
23_2_69,3,23_2
23_2_70,3,23_2
23_2_71,3,23_2
23_2_72,3,23_2
23_2_73,3,23_2
23_2_74,3,23_2
23_2_75,3,23_2
23_2_76,3,23_2
23_2_77,3,23_2
23_2_78,3,23_2
23_2_79,3,23_2
23_2_80,3,23_2
23_2_81,3,23_2
23_2_82,3,23_2
23_2_83,3,23_2
23_2_84,3,23_2
23_2_85,3,23_2
23_2_86,3,23_2
23_2_87,3,23_2
23_2_88,3,23_2
23_2_89,3,23_2
23_2_90,3,23_2
23_2_91,3,23_2
23_2_92,3,23_2
23_2_93,3,23_2
23_2_94,3,23_2
23_2_95,3,23_2
23_2_96,3,23_2
23_2_97,3,23_2
23_2_98,3,23_2
23_2_99,3,23_2
23_2_100,3,23_2
23_2_101,3,23_2
23_2_102,3,23_2
23_2_103,3,23_2
23_2_104,3,23_2
23_2_105,3,23_2
23_2_106,3,23_2
23_2_107,3,23_2
23_2_108,3,23_2
23_2_109,3,23_2
23_2_110,3,23_2
23_2_111,4,23_2
23_2_112,3,23_2
23_2_113,3,23_2
23_2_114,3,23_2
23_2_115,3,23_2
23_2_116,3,23_2
23_2_117,3,23_2
23_2_118,3,23_2
23_2_119,3,23_2
23_2_120,3,23_2
23_2_121,3,23_2
23_2_122,3,23_2
23_2_123,3,23_2
23_2_124,3,23_2
23_2_125,3,23_2
23_2_126,3,23_2
23_2_127,3,23_2
23_2_128,3,23_2
23_2_129,4,23_2
23_2_130,4,23_2
23_2_131,4,23_2
23_2_132,4,23_2
23_2_133,4,23_2
23_2_134,4,23_2
23_2_135,4,23_2
23_2_136,4,23_2
23_2_137,4,23_2
23_2_138,4,23_2
23_2_139,4,23_2
23_2_140,4,23_2
23_2_141,4,23_2
23_2_142,4,23_2
23_2_143,4,23_2
23_2_144,4,23_2
23_2_145,4,23_2
23_2_146,4,23_2
23_2_147,4,23_2
23_2_148,4,23_2
23_2_149,4,23_2
23_2_150,4,23_2
25_2_1,2,25_2
25_2_2,2,25_2
25_2_3,2,25_2
25_2_4,2,25_2
25_2_5,2,25_2
25_2_6,2,25_2
25_2_7,2,25_2
25_2_8,1,25_2
25_2_9,1,25_2
25_2_10,1,25_2
25_2_11,1,25_2
25_2_12,1,25_2
25_2_13,1,25_2
25_2_14,1,25_2
25_2_15,0,25_2
25_2_16,0,25_2
25_2_17,0,25_2
25_2_18,0,25_2
25_2_19,0,25_2
25_2_20,0,25_2
25_2_21,0,25_2
25_2_22,0,25_2
25_2_23,0,25_2
25_2_24,0,25_2
25_2_25,0,25_2
25_2_26,0,25_2
25_2_27,0,25_2
25_2_28,0,25_2
25_2_29,0,25_2
25_2_30,0,25_2
25_2_31,0,25_2
25_2_32,0,25_2
25_2_33,0,25_2
25_2_34,0,25_2
25_2_35,0,25_2
25_2_36,0,25_2
25_2_37,0,25_2
25_2_38,0,25_2
25_2_39,0,25_2
25_2_40,0,25_2
25_2_41,0,25_2
25_2_42,0,25_2
25_2_43,0,25_2
25_2_44,0,25_2
25_2_45,0,25_2
25_2_46,0,25_2
25_2_47,0,25_2
25_2_48,0,25_2
25_2_49,0,25_2
25_2_50,0,25_2
25_2_51,0,25_2
25_2_52,0,25_2
25_2_53,0,25_2
25_2_54,0,25_2
25_2_55,0,25_2
25_2_56,0,25_2
25_2_57,0,25_2
25_2_58,0,25_2
25_2_59,0,25_2
25_2_60,0,25_2
25_2_61,0,25_2
25_2_62,0,25_2
25_2_63,0,25_2
25_2_64,0,25_2
25_2_65,0,25_2
25_2_66,0,25_2
25_2_67,0,25_2
25_2_68,0,25_2
25_2_69,0,25_2
25_2_70,0,25_2
25_2_71,0,25_2
25_2_72,0,25_2
25_2_73,0,25_2
25_2_74,0,25_2
25_2_75,0,25_2
25_2_76,0,25_2
25_2_77,0,25_2
25_2_78,0,25_2
25_2_79,0,25_2
25_2_80,0,25_2
25_2_81,0,25_2
25_2_82,0,25_2
25_2_83,0,25_2
25_2_84,0,25_2
25_2_85,0,25_2
25_2_86,0,25_2
25_2_87,0,25_2
25_2_88,0,25_2
25_2_89,0,25_2
25_2_90,0,25_2
25_2_91,0,25_2
25_2_92,0,25_2
25_2_93,0,25_2
25_2_94,0,25_2
25_2_95,0,25_2
25_2_96,0,25_2
25_2_97,0,25_2
25_2_98,0,25_2
25_2_99,0,25_2
25_2_100,0,25_2
25_2_101,0,25_2
25_2_102,0,25_2
25_2_103,0,25_2
25_2_104,0,25_2
25_2_105,0,25_2
25_2_106,0,25_2
25_2_107,0,25_2
25_2_108,0,25_2
25_2_109,0,25_2
25_2_110,0,25_2
25_2_111,0,25_2
25_2_112,0,25_2
25_2_113,3,25_2
25_2_114,3,25_2
25_2_115,3,25_2
25_2_116,3,25_2
25_2_117,3,25_2
25_2_118,3,25_2
25_2_119,3,25_2
25_2_120,3,25_2
25_2_121,3,25_2
25_2_122,3,25_2
25_2_123,3,25_2
25_2_124,3,25_2
25_2_125,3,25_2
25_2_126,3,25_2
25_2_127,3,25_2
25_2_128,3,25_2
25_2_129,3,25_2
25_2_130,3,25_2
25_2_131,3,25_2
25_2_132,3,25_2
25_2_133,3,25_2
25_2_134,3,25_2
25_2_135,3,25_2
25_2_136,3,25_2
25_2_137,3,25_2
25_2_138,3,25_2
25_2_139,3,25_2
25_2_140,3,25_2
25_2_141,3,25_2
25_2_142,3,25_2
25_2_143,3,25_2
25_2_144,3,25_2
25_2_145,3,25_2
25_2_146,3,25_2
25_2_147,3,25_2
25_2_148,3,25_2
25_2_149,3,25_2
25_2_150,3,25_2
25_2_151,3,25_2
25_2_152,3,25_2
25_2_153,3,25_2
25_2_154,3,25_2
25_2_155,3,25_2
25_2_156,3,25_2
25_2_157,3,25_2
25_2_158,3,25_2
25_2_159,3,25_2
25_2_160,3,25_2
25_2_161,3,25_2
25_2_162,3,25_2
25_2_163,3,25_2
25_2_164,3,25_2
25_2_165,3,25_2
25_2_166,3,25_2
25_2_167,3,25_2
25_2_168,3,25_2
25_2_169,3,25_2
25_2_170,3,25_2
25_2_171,3,25_2
25_2_172,3,25_2
25_2_173,3,25_2
25_2_174,3,25_2
25_2_175,3,25_2
25_2_176,3,25_2
25_2_177,3,25_2
25_2_178,4,25_2
25_2_179,4,25_2
25_2_180,4,25_2
25_2_181,4,25_2
25_2_182,4,25_2
25_2_183,4,25_2
25_2_184,3,25_2
25_2_185,3,25_2
25_2_186,3,25_2
25_2_187,3,25_2
25_2_188,3,25_2
25_2_189,3,25_2
25_2_190,3,25_2
25_2_191,4,25_2
25_2_192,4,25_2
25_2_193,4,25_2
25_2_194,4,25_2
25_2_195,4,25_2
25_2_196,4,25_2
25_2_197,4,25_2
25_2_198,4,25_2
25_2_199,4,25_2
25_2_200,4,25_2
25_2_201,4,25_2
25_2_202,4,25_2
25_2_203,4,25_2
27_2_1,3,27_2
27_2_2,3,27_2
27_2_3,3,27_2
27_2_4,3,27_2
27_2_5,3,27_2
27_2_6,3,27_2
27_2_7,3,27_2
27_2_8,3,27_2
27_2_9,3,27_2
27_2_10,3,27_2
27_2_11,3,27_2
27_2_12,3,27_2
27_2_13,3,27_2
27_2_14,4,27_2
27_2_15,4,27_2
27_2_16,4,27_2
27_2_17,4,27_2
27_2_18,4,27_2
27_2_19,3,27_2
27_2_20,3,27_2
27_2_21,3,27_2
27_2_22,3,27_2
27_2_23,3,27_2
27_2_24,3,27_2
27_2_25,3,27_2
27_2_26,3,27_2
27_2_27,3,27_2
27_2_28,3,27_2
27_2_29,4,27_2
27_2_30,4,27_2
29_2_1,3,29_2
29_2_2,3,29_2
29_2_3,3,29_2
29_2_4,3,29_2
29_2_5,3,29_2
29_2_6,3,29_2
29_2_7,3,29_2
29_2_8,3,29_2
29_2_9,3,29_2
29_2_10,3,29_2
29_2_11,3,29_2
29_2_12,3,29_2
29_2_13,3,29_2
29_2_14,3,29_2
29_2_15,3,29_2
29_2_16,3,29_2
29_2_17,3,29_2
29_2_18,3,29_2
29_2_19,3,29_2
29_2_20,3,29_2
29_2_21,3,29_2
29_2_22,3,29_2
29_2_23,3,29_2
29_2_24,3,29_2
29_2_25,3,29_2
29_2_26,3,29_2
29_2_27,3,29_2
29_2_28,3,29_2
29_2_29,3,29_2
29_2_30,3,29_2
29_2_31,3,29_2
29_2_32,3,29_2
29_2_33,3,29_2
29_2_34,3,29_2
29_2_35,3,29_2
29_2_36,3,29_2
29_2_37,3,29_2
29_2_38,3,29_2
29_2_39,3,29_2
29_2_40,3,29_2
29_2_41,3,29_2
29_2_42,3,29_2
29_2_43,3,29_2
29_2_44,3,29_2
29_2_45,3,29_2
29_2_46,3,29_2
29_2_47,3,29_2
29_2_48,3,29_2
29_2_49,3,29_2
29_2_50,3,29_2
29_2_51,3,29_2
29_2_52,3,29_2
29_2_53,3,29_2
29_2_54,3,29_2
29_2_55,3,29_2
29_2_56,3,29_2
29_2_57,3,29_2
29_2_58,3,29_2
29_2_59,3,29_2
29_2_60,3,29_2
29_2_61,3,29_2
29_2_62,3,29_2
29_2_63,3,29_2
29_2_64,4,29_2
29_2_65,4,29_2
29_2_66,4,29_2
29_2_67,4,29_2
29_2_68,4,29_2
29_2_69,3,29_2
29_2_70,3,29_2
29_2_71,3,29_2
29_2_72,3,29_2
29_2_73,3,29_2
29_2_74,3,29_2
29_2_75,3,29_2
29_2_76,3,29_2
29_2_77,3,29_2
29_2_78,3,29_2
29_2_79,3,29_2
29_2_80,3,29_2
29_2_81,3,29_2
29_2_82,4,29_2
29_2_83,4,29_2
29_2_84,4,29_2
29_2_85,4,29_2
29_2_86,4,29_2
29_2_87,4,29_2
29_2_88,4,29_2
29_2_89,3,29_2
29_2_90,3,29_2
29_2_91,3,29_2
29_2_92,3,29_2
29_2_93,3,29_2
29_2_94,3,29_2
29_2_95,3,29_2
29_2_96,3,29_2
29_2_97,3,29_2
29_2_98,3,29_2
29_2_99,3,29_2
29_2_100,3,29_2
29_2_101,3,29_2
29_2_102,3,29_2
29_2_103,4,29_2
29_2_104,4,29_2
29_2_105,4,29_2
29_2_106,4,29_2
29_2_107,4,29_2
29_2_108,3,29_2
