index,Class,video,measure,ps,frames_n,measure_scaled
38_1_140,2,38_1,21.89,0.143193,229,0.672523316376839
38_1_141,2,38_1,21.89,0.143193,229,0.672523316376839
44_1_129,2,44_1,23.2,0.254618,235,0.3808445517479591
44_1_130,2,44_1,23.2,0.254618,235,0.3808445517479591
44_1_131,2,44_1,23.2,0.254618,235,0.3808445517479591
44_1_132,2,44_1,23.2,0.254618,235,0.3808445517479591
46_1_98,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_99,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_100,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_101,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_102,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_103,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_104,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_105,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_106,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_107,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_108,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_109,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_110,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_111,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_112,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_113,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_114,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_115,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_116,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_117,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_118,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_119,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_120,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_121,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_122,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_123,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_124,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_125,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_126,2,46_1,16.2,0.190267,127,0.3526307323153232
46_1_127,2,46_1,16.2,0.190267,127,0.3526307323153232
53_1_53,2,53_1,20.41,0.114301,63,0.7938780794758078
53_1_54,2,53_1,20.41,0.114301,63,0.7938780794758078
53_1_55,2,53_1,20.41,0.114301,63,0.7938780794758078
53_1_56,2,53_1,20.41,0.114301,63,0.7938780794758078
55_1_16,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_17,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_18,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_19,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_20,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_21,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_22,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_23,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_24,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_25,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_26,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_27,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_28,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_29,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_30,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_31,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_32,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_33,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_34,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_35,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_36,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_47,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_48,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_49,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_50,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_51,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_52,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_53,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_54,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_55,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_56,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_57,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_58,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_59,2,55_1,20.27,0.114301,60,0.7880928612353247
55_1_60,2,55_1,20.27,0.114301,60,0.7880928612353247
56_1_25,2,56_1,21.5,0.113594,34,0.8444497418339012
56_1_26,2,56_1,21.5,0.113594,34,0.8444497418339012
56_1_27,2,56_1,21.5,0.113594,34,0.8444497418339012
56_1_28,2,56_1,21.5,0.113594,34,0.8444497418339012
56_1_29,2,56_1,21.5,0.113594,34,0.8444497418339012
56_1_30,2,56_1,21.5,0.113594,34,0.8444497418339012
56_1_31,2,56_1,21.5,0.113594,34,0.8444497418339012
56_1_32,2,56_1,21.5,0.113594,34,0.8444497418339012
56_1_33,2,56_1,21.5,0.113594,34,0.8444497418339012
56_1_34,2,56_1,21.5,0.113594,34,0.8444497418339012
58_1_170,2,58_1,29.07,0.164478,370,0.7852692091814414
58_1_171,2,58_1,29.07,0.164478,370,0.7852692091814414
58_1_172,2,58_1,29.07,0.164478,370,0.7852692091814414
58_1_173,2,58_1,29.07,0.164478,370,0.7852692091814414
58_1_174,2,58_1,29.07,0.164478,370,0.7852692091814414
59_1_268,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_269,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_270,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_271,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_272,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_273,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_274,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_275,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_276,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_277,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_278,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_279,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_280,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_281,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_282,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_283,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_284,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_285,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_286,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_287,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_288,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_289,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_290,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_291,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_292,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_293,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_294,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_295,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_296,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_297,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_345,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_346,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_347,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_348,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_349,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_350,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_351,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_352,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_353,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_354,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_355,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_356,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_357,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_358,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_359,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_360,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_361,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_362,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_363,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_364,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_365,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_366,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_367,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_368,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_369,2,59_1,16.86,0.121194,370,0.6075558203391401
59_1_370,2,59_1,16.86,0.121194,370,0.6075558203391401
61_1_1,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_2,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_3,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_4,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_5,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_6,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_7,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_8,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_9,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_10,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_11,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_12,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_13,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_14,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_15,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_16,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_17,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_18,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_19,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_20,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_21,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_22,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_23,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_24,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_25,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_26,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_27,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_28,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_29,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_30,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_31,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_32,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_33,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_34,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_35,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_36,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_37,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_38,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_39,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_40,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_41,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_42,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_43,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_44,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_45,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_46,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_47,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_48,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_49,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_50,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_51,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_52,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_53,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_54,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_55,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_56,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_57,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_58,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_59,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_60,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_61,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_62,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_63,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_64,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_65,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_66,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_67,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_68,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_69,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_70,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_71,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_72,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_73,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_74,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_75,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_76,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_77,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_78,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_79,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_80,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_81,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_82,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_83,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_84,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_85,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_86,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_87,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_88,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_89,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_90,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_91,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_92,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_93,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_94,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_95,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_96,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_97,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_98,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_99,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_100,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_101,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_102,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_103,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_104,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_105,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_106,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_107,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_108,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_109,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_110,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_111,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_112,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_113,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_114,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_115,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_116,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_117,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_118,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_119,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_120,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_121,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_122,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_123,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_124,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_125,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_126,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_127,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_128,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_129,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_130,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_131,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_132,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_133,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_134,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_135,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_136,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_137,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_138,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_139,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_140,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_141,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_142,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_143,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_144,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_145,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_146,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_147,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_148,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_149,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_150,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_151,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_152,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_153,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_154,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_155,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_156,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_157,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_158,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_159,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_160,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_161,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_162,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_163,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_164,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_165,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_166,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_167,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_168,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_169,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_170,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_171,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_172,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_173,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_174,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_175,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_176,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_177,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_178,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_179,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_180,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_181,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_182,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_183,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_184,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_185,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_186,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_187,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_188,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_189,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_190,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_191,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_192,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_193,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_194,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_195,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_196,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_197,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_198,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_199,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_200,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_201,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_202,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_203,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_204,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_205,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_206,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_207,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_208,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_209,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_210,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_211,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_212,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_213,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_214,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_215,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_216,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_217,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_218,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_219,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_220,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_221,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_222,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_223,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_224,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_225,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_226,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_227,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_228,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_229,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_230,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_231,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_232,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_233,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_234,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_235,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_236,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_237,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_238,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_239,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_240,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_241,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_242,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_243,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_244,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_245,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_246,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_247,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_248,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_249,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_250,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_251,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_252,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_253,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_254,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_255,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_256,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_257,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_258,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_259,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_260,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_261,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_262,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_263,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_264,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_265,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_266,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_267,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_268,2,61_1,15.58,0.090294,300,0.765462194037992
61_1_269,2,61_1,15.58,0.090294,300,0.765462194037992
